Sample Number,Article Number,Year & Month,Journal,DOI,Matrix name,Monomer,Functional group,Initiator,Matrix modification method,Matrix relative dielectric constant (1Hz),Matrix relative dielectric constant (10Hz),Matrix relative dielectric constant (100Hz),Matrix relative dielectric constant (1kHz),Matrix relative dielectric constant (10kHz),Matrix relative dielectric constant (10^5Hz),Matrix relative dielectric constant (1MHz),Matrix dielectric loss (1Hz),Matrix dielectric loss (10Hz),Matrix dielectric loss (100Hz),Matrix dielectric loss (1kHz),Matrix dielectric loss (10kHz),Matrix dielectric loss (10^5Hz),Matrix dielectric loss (1MHz),Matrix breakdown electric field/kV·mm-1,Matrix conductivity (1Hz)/S·m-1,Matrix conductivity (10Hz)/S·m-1,Matrix conductivity (100Hz)/S·m-1,Matrix conductivity (1kHz)/S·m-1,Matrix conductivity (10kHz)/S·m-1,Matrix conductivity (10^5Hz)/S·m-1,Matrix conductivity (1MHz)/S·m-1,Matrix elastic modulus/MPa,Particle material category,Particle conductivity category,Particle component,Particle main elements,Particle morphology,Particle size/nm,Particle arrangement,Filling ratio (wt),Filling ratio (vol),Particle synthesis method,Particle modification method,Particle relative dielectric constant (1Hz),Particle relative dielectric constant (10Hz),Particle relative dielectric constant (100Hz),Particle relative dielectric constant (1kHz),Particle relative dielectric constant (10kHz),Particle relative dielectric constant (10^5Hz),Particle relative dielectric constant (1MHz),Particle dielectric loss (1Hz),Particle dielectric loss (10Hz),Particle dielectric loss (100Hz),Particle dielectric loss (1kHz),Particle dielectric loss (10kHz),Particle dielectric loss (10^5Hz),Particle dielectric loss (1MHz),Particle conductivity (1Hz)/S·m-1,Particle conductivity (10Hz)/S·m-1,Particle conductivity (100Hz)/S·m-1,Particle conductivity (1kHz)/S·m-1,Particle conductivity (10kHz)/S·m-1,Particle conductivity (10^5Hz)/S·m-1,Particle conductivity (1MHz)/S·m-1,Preparation of composite,Composite thickness/mm,Composite relative dielectric constant (1Hz),Composite relative dielectric constant (10Hz),Composite relative dielectric constant (100Hz),Composite relative dielectric constant (1kHz),Composite relative dielectric constant (10kHz),Composite relative dielectric constant (10^5Hz),Composite relative dielectric constant (1MHz),Composite elastic modulus/MPa,Composite dielectric loss (1Hz),Composite dielectric loss (10Hz),Composite dielectric loss (100Hz),Composite dielectric loss (1kHz),Composite dielectric loss (10kHz),Composite dielectric loss (10^5Hz),Composite dielectric loss (1MHz),Composite conductivity (1Hz)/S·m-1,Composite conductivity (10Hz)/S·m-1,Composite conductivity (100Hz)/S·m-1,Composite conductivity (1kHz)/S·m-1,Composite conductivity (10kHz)/S·m-1,Composite conductivity (10^5Hz)/S·m-1,Composite conductivity (1MHz)/S·m-1,Maximum strain,Breakdown voltage/kV,Breakdown electric field/kV·mm-1,Pre-stretching ratio,Prestress/N,Applied electric field/kV·mm,Frequency/Hz,Actuation displacement/mm,Actuating force/N,Actuating strain,Stress/MPa,Area strain,Response time/ms,Recovery time/ms,Response speed/Hz,Maximum bandwidth/Hz,Electromechanical sensitivity/MPa-1,Elastic energy density/MPa-1,Power density/W·kg-1,Energy density/J·kg-1,Energy efficiency/%,Cyclic voltage/Kv,Cyclic electric field/kV·mm-1,Cyclic strain,Cycle life,Time constant/ms,Single type particles or not,2nd particle material category,2nd particle conductivity category,2nd particle component,2nd particle main elements,2nd particle morphology,2nd particle size,2nd particle arrangement,2nd filling ratio (wt),2nd filling ratio (vol),2nd particle synthesis method,2nd particle modification method,2nd particle relative dielectric constant (1Hz),2nd particle relative dielectric constant (10Hz),2nd particle relative dielectric constant (100Hz),2nd particle relative dielectric constant (1kHz),2nd particle relative dielectric constant (10kHz),2nd particle relative dielectric constant (10^5Hz),2nd particle relative dielectric constant (1MHz),2nd particle dielectric loss (1Hz),2nd particle dielectric loss (10Hz),2nd particle dielectric loss (100Hz),2nd particle dielectric loss (1kHz),2nd particle dielectric loss (10kHz),2nd particle dielectric loss (10^5Hz),2nd particle dielectric loss (1MHz),2nd particle conductivity (1Hz),2nd particle conductivity (10Hz),2nd particle conductivity (100Hz),2nd particle conductivity (1kHz),2nd particle conductivity (10kHz),2nd particle conductivity (10^5Hz),2nd particle conductivity (1MHz),3rd particle material category,3rd particle conductivity category,3rd particle component,3rd particle main elements,3rd particle morphology,3rd particle size,3rd particle arrangement,3rd doping ratio (wt),3rd doping ratio (vol),3rd particle synthesis method,3rd particle modification method,3rd particle relative dielectric constant (1Hz),3rd particle relative dielectric constant (10Hz),3rd particle relative dielectric constant (100Hz),3rd particle relative dielectric constant (1kHz),3rd particle relative dielectric constant (10kHz),3rd particle relative dielectric constant (10^5Hz),3rd particle relative dielectric constant (1MHz),3rd particle dielectric loss (1Hz),3rd particle dielectric loss (10Hz),3rd particle dielectric loss (100Hz),3rd particle dielectric loss (1kHz),3rd particle dielectric loss (10kHz),3rd particle dielectric loss (10^5Hz),3rd particle dielectric loss (1MHz),3rd particle conductivity (1Hz),3rd particle conductivity (10Hz),3rd particle conductivity (100Hz),3rd particle conductivity (1kHz),3rd particle conductivity (10kHz),3rd particle conductivity (10^5Hz),3rd particle conductivity (1MHz)
312,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.4,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,5.41,5.07,4.88,4.78,4.65,4.42,,1.43,,,,,,,,,,,,,,,1.25,72.4,72.4,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.21,2.95,2.85,2.73,2.65,2.54,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.99,2.89,2.78,2.67,2.59,2.47,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.34,3.2,3.3,3.4,3.5,3.6,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.34,3.29,3.3,3.31,3.32,3.33,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.54,3.49,3.5,3.51,3.52,3.53,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.23,3.94,3.85,3.75,3.65,3.52,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,CaCu3Ti4O12,Ti/Ca/Cu/O,Sphere ,75,Anisotropism,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.75,4.52,4.45,4.35,4.25,4.14,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.02,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.14,2.94,2.84,2.75,2.65,2.58,,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.05,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.15,2.98,2.84,2.74,2.65,2.55,,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.1,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.15,3.03,3.14,3.24,3.33,3.42,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.15,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.24,3.18,3.19,3.02,2.98,2.85,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.2,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.57,3.38,3.39,3.25,3.14,3.02,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.3,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,3.98,3.78,3.79,3.65,3.55,3.48,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,58,202106,MULTIDISCIPLINARY DIGITAL PUBLISHING INSTITUDE,10.3390/act10070137,PDMS Sylgard184,,,,——2% BaTiO3（0.42 µm）——PDA预聚物和PDMS预聚物进行混合。然后，在剧烈搅拌下，以预Polymer与混合物的重量比为1：15，加入PDMS预Polymer固化剂。然后将溶剂在80°C下彻底真空真空24小时,2.82,2.82,2.82,2.82,2.82,2.82,,0.025,0.00754,0.00245,0.00188,0.00145,0.00124,,18.4,7.56E-09,2.18E-08,5.12E-08,1.43E-07,2.79E-07,0.000000562,,0.984,Ceramic Materials,Dielectric Material,BaTiO3,Ba/Ti/O,Sphere ,75,Anisotropism,0.4,,,,,,,,,,12000,,,,,,,,,,,,,,,,2,4.05,3.98,3.85,3.74,3.65,3.57,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——1.98% Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,5.31,5.31,5.31,5.31,,1.06,,,0.09,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——2.99% Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0299,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,13.1,13.1,13.1,13.1,,1.32,,,0.15,0.07,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——3.98% Ti3C2Tx/AE——  ,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,31.2,28.8,21.2,12.3,,1.43,,,0.19,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——4.98% Ti3C2Tx/AE——  ,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0498,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,43.6,41.3,40.2,25.3,,1.06,,,0.22,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——5.48% Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0548,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,118.2,109.8,99.8,71.2,,1.06,,,0.39,0.29,0.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——5.98% Ti3C2Tx/AE——     ,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0598,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,181.2,132.2,105.3,87.5,,1.09,,,0.53,0.43,0.35,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——6.48% Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,99.8,78.2,69.8,59.3,,1.16,,,0.89,0.61,0.63,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,——6.98% Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0698,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,61.2,65.2,57.2,42.5,,1.18,,,1.3,0.91,0.76,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,—— 1.42% PANI-Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,5.33,5.33,5.33,5.33,,1.08,,,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,59,202106,POLYMER TESTING,10.1016/j.polymertesting.2021.107344,Acrylic resin elastomer (experimental synthesis),,,,—— 2.84% PANI-Ti3C2Tx/AE——,4.1,4.1,4.1,4.1,4.1,4.1,,0.05,0.05,0.05,0.05,0.05,0.05,,20.4,,,,,,,,0.69,Ceramic Materials,Dielectric Material, Ti3AlC2, Ti/Al/C,Irregular ,,Anisotropism,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,25.1,25.2,25,25.3,,1.35,,,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
